"Year","State","PopCode","Sex","Age","AgeInterval","Deaths","LDB"
1982,"XX","99020","f",65,"5",78,1
1982,"XX","99020","f",70,"5",87,1
1982,"XX","99020","f",75,"5",127,1
1982,"XX","99020","f",80,"5",122,1
1982,"XX","99020","f",85,"+",228,1
1982,"XX","99020","m",0,"1",25,1
1982,"XX","99020","m",1,"4",7,1
1982,"XX","99020","m",5,"5",3,1
1982,"XX","99020","m",15,"5",7,1
1982,"XX","99020","m",20,"5",13,1
1982,"XX","99020","m",25,"5",11,1
1982,"XX","99020","m",30,"5",19,1
1982,"XX","99020","m",35,"5",17,1
1982,"XX","99020","m",40,"5",9,1
1982,"XX","99020","m",45,"5",17,1
1982,"XX","99020","m",50,"5",31,1
1982,"XX","99020","m",55,"5",34,1
1982,"XX","99020","m",60,"5",75,1
1982,"XX","99020","m",65,"5",77,1
1982,"XX","99020","m",70,"5",135,1
1982,"XX","99020","m",75,"5",119,1
1982,"XX","99020","m",80,"5",115,1
1982,"XX","99020","m",85,"+",157,1
1982,"XX","99021","f",0,"1",19,1
1982,"XX","99021","f",1,"4",2,1
1982,"XX","99021","f",5,"5",4,1
1982,"XX","99021","f",10,"5",2,1
1982,"XX","99021","f",20,"5",8,1
1982,"XX","99021","f",25,"5",13,1
1982,"XX","99021","f",30,"5",9,1
1982,"XX","99021","f",35,"5",15,1
1982,"XX","99021","f",40,"5",10,1
1982,"XX","99021","f",45,"5",18,1
1982,"XX","99021","f",50,"5",21,1
1982,"XX","99021","f",55,"5",47,1
1982,"XX","99021","f",60,"5",70,1
1982,"XX","99021","f",65,"5",76,1
1982,"XX","99021","f",70,"5",68,1
1982,"XX","99021","f",75,"5",120,1
1982,"XX","99021","f",80,"5",114,1
1982,"XX","99021","f",85,"+",131,1
1982,"XX","99021","m",0,"1",26,1
1982,"XX","99021","m",1,"4",3,1
1982,"XX","99021","m",5,"5",3,1
1982,"XX","99021","m",10,"5",2,1
1982,"XX","99021","m",15,"5",13,1
1982,"XX","99021","m",20,"5",30,1
1982,"XX","99021","m",25,"5",22,1
1982,"XX","99021","m",30,"5",27,1
1982,"XX","99021","m",35,"5",18,1
1982,"XX","99021","m",40,"5",12,1
1982,"XX","99021","m",45,"5",34,1
1982,"XX","99021","m",50,"5",46,1
1982,"XX","99021","m",55,"5",69,1
1982,"XX","99021","m",60,"5",100,1
1982,"XX","99021","m",65,"5",117,1
1982,"XX","99021","m",70,"5",157,1
1982,"XX","99021","m",75,"5",102,1
1982,"XX","99021","m",80,"5",87,1
1982,"XX","99021","m",85,"+",79,1
1982,"XX","99022","f",0,"1",27,1
1982,"XX","99022","f",1,"4",4,1
1982,"XX","99022","f",5,"5",7,1
1982,"XX","99022","f",10,"5",4,1
1982,"XX","99022","f",15,"5",7,1
1982,"XX","99022","f",20,"5",6,1
1982,"XX","99022","f",25,"5",1,1
1982,"XX","99022","f",30,"5",3,1
1982,"XX","99022","f",35,"5",3,1
1982,"XX","99022","f",40,"5",19,1
1982,"XX","99022","f",45,"5",23,1
1982,"XX","99022","f",50,"5",39,1
1982,"XX","99022","f",55,"5",38,1
1982,"XX","99022","f",60,"5",74,1
1982,"XX","99022","f",65,"5",94,1
1982,"XX","99022","f",70,"5",121,1
1982,"XX","99022","f",75,"5",119,1
1982,"XX","99022","f",80,"5",129,1
1982,"XX","99022","f",85,"+",305,1
1982,"XX","99022","m",0,"1",27,1
1982,"XX","99022","m",1,"4",6,1
1982,"XX","99022","m",5,"5",3,1
1982,"XX","99022","m",10,"5",5,1
1982,"XX","99022","m",15,"5",26,1
1982,"XX","99022","m",20,"5",22,1
1982,"XX","99022","m",25,"5",19,1
1982,"XX","99022","m",30,"5",27,1
1982,"XX","99022","m",35,"5",18,1
1982,"XX","99022","m",40,"5",24,1
1982,"XX","99022","m",45,"5",33,1
1982,"XX","99022","m",50,"5",66,1
1982,"XX","99022","m",55,"5",95,1
1982,"XX","99022","m",60,"5",107,1
1982,"XX","99022","m",65,"5",153,1
1982,"XX","99022","m",70,"5",171,1
1982,"XX","99022","m",75,"5",185,1
1982,"XX","99022","m",80,"5",138,1
1982,"XX","99022","m",85,"+",159,1
1982,"XX","99023","f",0,"1",3,1
1982,"XX","99023","f",5,"5",1,1
1982,"XX","99023","f",15,"5",3,1
1982,"XX","99023","f",20,"5",3,1
1982,"XX","99023","f",25,"5",1,1
1982,"XX","99023","f",30,"5",2,1
1982,"XX","99023","f",40,"5",5,1
1982,"XX","99023","f",45,"5",1,1
1982,"XX","99023","f",50,"5",3,1
1982,"XX","99023","f",55,"5",13,1
1982,"XX","99023","f",60,"5",13,1
1982,"XX","99023","f",65,"5",14,1
1982,"XX","99023","f",70,"5",20,1
1982,"XX","99023","f",75,"5",19,1
1982,"XX","99023","f",80,"5",23,1
1982,"XX","99023","f",85,"+",44,1
1982,"XX","99023","m",0,"1",7,1
1982,"XX","99023","m",10,"5",2,1
1982,"XX","99023","m",15,"5",5,1
1982,"XX","99023","m",20,"5",3,1
1982,"XX","99023","m",25,"5",7,1
1982,"XX","99023","m",30,"5",3,1
1982,"XX","99023","m",35,"5",9,1
1982,"XX","99023","m",45,"5",5,1
1982,"XX","99023","m",50,"5",12,1
1982,"XX","99023","m",55,"5",12,1
1982,"XX","99023","m",60,"5",21,1
1982,"XX","99023","m",65,"5",25,1
1982,"XX","99023","m",70,"5",45,1
1982,"XX","99023","m",75,"5",42,1
1982,"XX","99023","m",80,"5",18,1
1982,"XX","99023","m",85,"+",35,1
1982,"XX","99024","f",0,"1",34,1
1982,"XX","99024","f",1,"4",2,1
1982,"XX","99024","f",5,"5",4,1
1982,"XX","99024","f",10,"5",2,1
1982,"XX","99024","f",15,"5",10,1
1982,"XX","99024","f",20,"5",11,1
1982,"XX","99024","f",25,"5",11,1
1982,"XX","99024","f",30,"5",9,1
1982,"XX","99024","f",35,"5",12,1
1982,"XX","99024","f",40,"5",10,1
1982,"XX","99024","f",45,"5",21,1
1982,"XX","99024","f",50,"5",27,1
1982,"XX","99024","f",55,"5",44,1
1982,"XX","99024","f",60,"5",68,1
1982,"XX","99024","f",65,"5",92,1
1982,"XX","99024","f",70,"5",102,1
1982,"XX","99024","f",75,"5",111,1
1982,"XX","99024","f",80,"5",145,1
1982,"XX","99024","f",85,"+",206,1
1982,"XX","99024","m",0,"1",32,1
1982,"XX","99024","m",1,"4",9,1
1982,"XX","99024","m",5,"5",7,1
1982,"XX","99024","m",10,"5",8,1
1982,"XX","99024","m",15,"5",29,1
1982,"XX","99024","m",20,"5",20,1
1982,"XX","99024","m",25,"5",23,1
1982,"XX","99024","m",30,"5",26,1
1982,"XX","99024","m",35,"5",33,1
1982,"XX","99024","m",40,"5",30,1
1982,"XX","99024","m",45,"5",43,1
1982,"XX","99024","m",50,"5",47,1
1982,"XX","99024","m",55,"5",61,1
1982,"XX","99024","m",60,"5",99,1
1982,"XX","99024","m",65,"5",120,1
1982,"XX","99024","m",70,"5",151,1
1982,"XX","99024","m",75,"5",153,1
1982,"XX","99024","m",80,"5",167,1
1982,"XX","99024","m",85,"+",113,1
1982,"XX","99025","f",0,"1",35,1
1982,"XX","99025","f",1,"4",7,1
1982,"XX","99025","f",5,"5",2,1
1982,"XX","99025","f",10,"5",5,1
1982,"XX","99025","f",15,"5",10,1
1982,"XX","99025","f",20,"5",13,1
1982,"XX","99025","f",25,"5",12,1
1982,"XX","99025","f",30,"5",6,1
1982,"XX","99025","f",35,"5",10,1
1982,"XX","99025","f",40,"5",28,1
1982,"XX","99025","f",45,"5",34,1
1982,"XX","99025","f",50,"5",43,1
1982,"XX","99025","f",55,"5",77,1
1982,"XX","99025","f",60,"5",103,1
1982,"XX","99025","f",65,"5",170,1
1982,"XX","99025","f",70,"5",182,1
1982,"XX","99025","f",75,"5",215,1
1982,"XX","99025","f",80,"5",209,1
1982,"XX","99025","f",85,"+",362,1
1982,"XX","99025","m",0,"1",58,1
1982,"XX","99025","m",1,"4",8,1
1982,"XX","99025","m",5,"5",6,1
1982,"XX","99025","m",10,"5",11,1
1982,"XX","99025","m",15,"5",15,1
1982,"XX","99025","m",20,"5",42,1
1982,"XX","99025","m",25,"5",27,1
1982,"XX","99025","m",30,"5",45,1
1982,"XX","99025","m",35,"5",52,1
1982,"XX","99025","m",40,"5",33,1
1982,"XX","99025","m",45,"5",47,1
1982,"XX","99025","m",50,"5",83,1
1982,"XX","99025","m",55,"5",138,1
1982,"XX","99025","m",60,"5",181,1
1982,"XX","99025","m",65,"5",195,1
1982,"XX","99025","m",70,"5",226,1
1982,"XX","99025","m",75,"5",238,1
1982,"XX","99025","m",80,"5",199,1
1982,"XX","99025","m",85,"+",201,1
1982,"XX","99026","f",0,"1",7,1
1982,"XX","99026","f",25,"5",5,1
1982,"XX","99026","f",30,"5",2,1
1982,"XX","99026","f",40,"5",2,1
1982,"XX","99026","f",45,"5",4,1
1982,"XX","99026","f",50,"5",8,1
1982,"XX","99026","f",55,"5",14,1
1982,"XX","99026","f",60,"5",23,1
1982,"XX","99026","f",65,"5",17,1
1982,"XX","99026","f",70,"5",18,1
1982,"XX","99026","f",75,"5",28,1
1982,"XX","99026","f",80,"5",19,1
1982,"XX","99026","f",85,"+",39,1
1982,"XX","99026","m",1,"4",1,1
1982,"XX","99026","m",15,"5",3,1
1982,"XX","99026","m",20,"5",4,1
1982,"XX","99026","m",25,"5",4,1
1982,"XX","99026","m",30,"5",5,1
1982,"XX","99026","m",35,"5",4,1
1982,"XX","99026","m",40,"5",7,1
1982,"XX","99026","m",45,"5",4,1
1982,"XX","99026","m",50,"5",6,1
1982,"XX","99026","m",55,"5",26,1
1982,"XX","99026","m",60,"5",30,1
1982,"XX","99026","m",65,"5",43,1
1982,"XX","99026","m",70,"5",29,1
1982,"XX","99026","m",75,"5",43,1
1982,"XX","99026","m",80,"5",28,1
1982,"XX","99026","m",85,"+",27,1
1982,"XX","99027","f",0,"1",5,1
1982,"XX","99027","f",5,"5",1,1
1982,"XX","99027","f",25,"5",1,1
1982,"XX","99027","f",30,"5",1,1
1982,"XX","99027","f",35,"5",2,1
1982,"XX","99027","f",40,"5",7,1
1982,"XX","99027","f",45,"5",9,1
1982,"XX","99027","f",50,"5",5,1
1982,"XX","99027","f",55,"5",24,1
1982,"XX","99027","f",60,"5",15,1
1982,"XX","99027","f",65,"5",21,1
1982,"XX","99027","f",70,"5",24,1
1982,"XX","99027","f",75,"5",34,1
1982,"XX","99027","f",80,"5",32,1
1982,"XX","99027","f",85,"+",53,1
1982,"XX","99027","m",0,"1",6,1
1982,"XX","99027","m",15,"5",5,1
1982,"XX","99027","m",20,"5",8,1
1982,"XX","99027","m",25,"5",3,1
1982,"XX","99027","m",35,"5",9,1
1982,"XX","99027","m",40,"5",6,1
1982,"XX","99027","m",45,"5",7,1
1982,"XX","99027","m",50,"5",8,1
1982,"XX","99027","m",55,"5",14,1
1982,"XX","99027","m",60,"5",25,1
1982,"XX","99027","m",65,"5",38,1
1982,"XX","99027","m",70,"5",43,1
1982,"XX","99027","m",75,"5",38,1
1982,"XX","99027","m",80,"5",24,1
1982,"XX","99027","m",85,"+",35,1
1983,"XX","99001","f",0,"1",91,1
1983,"XX","99001","f",1,"4",13,1
1983,"XX","99001","f",5,"5",7,1
1983,"XX","99001","f",10,"5",8,1
1983,"XX","99001","f",15,"5",20,1
1983,"XX","99001","f",20,"5",35,1
1983,"XX","99001","f",25,"5",30,1
1983,"XX","99001","f",30,"5",33,1
1983,"XX","99001","f",35,"5",57,1
1983,"XX","99001","f",40,"5",62,1
1983,"XX","99001","f",45,"5",98,1
1983,"XX","99001","f",50,"5",127,1
1983,"XX","99001","f",55,"5",232,1
1983,"XX","99001","f",60,"5",286,1
1983,"XX","99001","f",65,"5",405,1
1983,"XX","99001","f",70,"5",478,1
1983,"XX","99001","f",75,"5",548,1
1983,"XX","99001","f",80,"5",603,1
1983,"XX","99001","f",85,"+",1263,1
1983,"XX","99001","m",0,"1",94,1
1983,"XX","99001","m",1,"4",19,1
1983,"XX","99001","m",5,"5",10,1
1983,"XX","99001","m",10,"5",10,1
1983,"XX","99001","m",15,"5",48,1
1983,"XX","99001","m",20,"5",88,1
1983,"XX","99001","m",25,"5",90,1
1983,"XX","99001","m",30,"5",108,1
1983,"XX","99001","m",35,"5",85,1
1983,"XX","99001","m",40,"5",119,1
1983,"XX","99001","m",45,"5",121,1
1983,"XX","99001","m",50,"5",207,1
1983,"XX","99001","m",55,"5",379,1
1983,"XX","99001","m",60,"5",486,1
1983,"XX","99001","m",65,"5",493,1
1983,"XX","99001","m",70,"5",597,1
1983,"XX","99001","m",75,"5",609,1
1983,"XX","99001","m",80,"5",480,1
1983,"XX","99001","m",85,"+",580,1
1983,"XX","99002","f",0,"1",11,1
1983,"XX","99002","f",1,"4",4,1
1983,"XX","99002","f",5,"5",2,1
1983,"XX","99002","f",10,"5",2,1
1983,"XX","99002","f",15,"5",1,1
1983,"XX","99002","f",20,"5",4,1
1983,"XX","99002","f",25,"5",4,1
1983,"XX","99002","f",30,"5",4,1
1983,"XX","99002","f",35,"5",4,1
1983,"XX","99002","f",40,"5",10,1
1983,"XX","99002","f",45,"5",5,1
1983,"XX","99002","f",50,"5",13,1
1983,"XX","99002","f",55,"5",34,1
1983,"XX","99002","f",60,"5",58,1
1983,"XX","99002","f",65,"5",81,1
1983,"XX","99002","f",70,"5",96,1
1983,"XX","99002","f",75,"5",101,1
1983,"XX","99002","f",80,"5",105,1
1983,"XX","99002","f",85,"+",190,1
1983,"XX","99002","m",0,"1",10,1
1983,"XX","99002","m",1,"4",6,1
1983,"XX","99002","m",5,"5",5,1
1983,"XX","99002","m",10,"5",1,1
1983,"XX","99002","m",15,"5",7,1
1983,"XX","99002","m",20,"5",11,1
1983,"XX","99002","m",25,"5",3,1
1983,"XX","99002","m",30,"5",6,1
1983,"XX","99002","m",35,"5",7,1
1983,"XX","99002","m",40,"5",13,1
1983,"XX","99002","m",45,"5",12,1
1983,"XX","99002","m",50,"5",21,1
1983,"XX","99002","m",55,"5",47,1
1983,"XX","99002","m",60,"5",62,1
1983,"XX","99002","m",65,"5",109,1
1983,"XX","99002","m",70,"5",156,1
1983,"XX","99002","m",75,"5",142,1
1983,"XX","99002","m",80,"5",106,1
1983,"XX","99002","m",85,"+",137,1
1983,"XX","99003","f",0,"1",1,1
1983,"XX","99003","f",15,"5",1,1
1983,"XX","99003","f",25,"5",1,1
1983,"XX","99003","f",50,"5",6,1
1983,"XX","99003","f",55,"5",2,1
1983,"XX","99003","f",60,"5",1,1
1983,"XX","99003","f",65,"5",8,1
1983,"XX","99003","f",70,"5",10,1
1983,"XX","99003","f",75,"5",7,1
1983,"XX","99003","f",80,"5",4,1
1983,"XX","99003","f",85,"+",24,1
1983,"XX","99003","m",0,"1",1,1
1983,"XX","99003","m",15,"5",1,1
1983,"XX","99003","m",20,"5",2,1
1983,"XX","99003","m",25,"5",4,1
1983,"XX","99003","m",35,"5",3,1
1983,"XX","99003","m",40,"5",4,1
1983,"XX","99003","m",45,"5",1,1
1983,"XX","99003","m",50,"5",0,1
1983,"XX","99003","m",55,"5",5,1
1983,"XX","99003","m",60,"5",2,1
1983,"XX","99003","m",65,"5",5,1
1983,"XX","99003","m",70,"5",11,1
1983,"XX","99003","m",75,"5",15,1
1983,"XX","99003","m",80,"5",15,1
1983,"XX","99003","m",85,"+",21,1
1983,"XX","99004","f",0,"1",1,1
1983,"XX","99004","f",15,"5",2,1
1983,"XX","99004","f",25,"5",2,1
1983,"XX","99004","f",40,"5",0,1
1983,"XX","99004","f",45,"5",3,1
1983,"XX","99004","f",50,"5",1,1
1983,"XX","99004","f",55,"5",3,1
1983,"XX","99004","f",60,"5",7,1
1983,"XX","99004","f",65,"5",8,1
1983,"XX","99004","f",70,"5",13,1
1983,"XX","99004","f",75,"5",11,1
1983,"XX","99004","f",80,"5",5,1
1983,"XX","99004","f",85,"+",20,1
1983,"XX","99004","m",0,"1",1,1
1983,"XX","99004","m",5,"5",2,1
1983,"XX","99004","m",20,"5",3,1
1983,"XX","99004","m",25,"5",2,1
1983,"XX","99004","m",35,"5",1,1
1983,"XX","99004","m",40,"5",1,1
1983,"XX","99004","m",45,"5",0,1
1983,"XX","99004","m",50,"5",4,1
1983,"XX","99004","m",55,"5",9,1
1983,"XX","99004","m",60,"5",9,1
1983,"XX","99004","m",65,"5",14,1
1983,"XX","99004","m",70,"5",21,1
1983,"XX","99004","m",75,"5",21,1
1983,"XX","99004","m",80,"5",16,1
1983,"XX","99004","m",85,"+",11,1
1983,"XX","99005","f",0,"1",49,1
1983,"XX","99005","f",1,"4",11,1
1983,"XX","99005","f",5,"5",3,1
1983,"XX","99005","f",10,"5",6,1
1983,"XX","99005","f",15,"5",6,1
1983,"XX","99005","f",20,"5",13,1
1983,"XX","99005","f",25,"5",20,1
1983,"XX","99005","f",30,"5",10,1
1983,"XX","99005","f",35,"5",20,1
1983,"XX","99005","f",40,"5",21,1
1983,"XX","99005","f",45,"5",42,1
1983,"XX","99005","f",50,"5",51,1
1983,"XX","99005","f",55,"5",92,1
1983,"XX","99005","f",60,"5",102,1
1983,"XX","99005","f",65,"5",149,1
1983,"XX","99005","f",70,"5",192,1
1983,"XX","99005","f",75,"5",221,1
1983,"XX","99005","f",80,"5",274,1
1983,"XX","99005","f",85,"+",505,1
1983,"XX","99005","m",0,"1",65,1
1983,"XX","99005","m",1,"4",6,1
1983,"XX","99005","m",5,"5",7,1
1983,"XX","99005","m",10,"5",3,1
1983,"XX","99005","m",15,"5",34,1
1983,"XX","99005","m",20,"5",72,1
1983,"XX","99005","m",25,"5",52,1
1983,"XX","99005","m",30,"5",48,1
1983,"XX","99005","m",35,"5",37,1
1983,"XX","99005","m",40,"5",35,1
1983,"XX","99005","m",45,"5",53,1
1983,"XX","99005","m",50,"5",59,1
1983,"XX","99005","m",55,"5",138,1
1983,"XX","99005","m",60,"5",199,1
1983,"XX","99005","m",65,"5",250,1
1983,"XX","99005","m",70,"5",291,1
1983,"XX","99005","m",75,"5",306,1
1983,"XX","99005","m",80,"5",216,1
1983,"XX","99005","m",85,"+",328,1
1983,"XX","99006","f",0,"1",10,1
1983,"XX","99006","f",1,"4",0,1
1983,"XX","99006","f",5,"5",0,1
1983,"XX","99006","f",10,"5",3,1
1983,"XX","99006","f",15,"5",1,1
1983,"XX","99006","f",20,"5",3,1
1983,"XX","99006","f",25,"5",5,1
1983,"XX","99006","f",30,"5",6,1
1983,"XX","99006","f",35,"5",9,1
1983,"XX","99006","f",40,"5",3,1
1983,"XX","99006","f",45,"5",5,1
1983,"XX","99006","f",50,"5",20,1
1983,"XX","99006","f",55,"5",22,1
1983,"XX","99006","f",60,"5",31,1
1983,"XX","99006","f",65,"5",44,1
1983,"XX","99006","f",70,"5",51,1
1983,"XX","99006","f",75,"5",50,1
1983,"XX","99006","f",80,"5",50,1
1983,"XX","99006","f",85,"+",110,1
1983,"XX","99006","m",0,"1",11,1
1983,"XX","99006","m",1,"4",2,1
1983,"XX","99006","m",5,"5",0,1
1983,"XX","99006","m",10,"5",3,1
1983,"XX","99006","m",15,"5",7,1
1983,"XX","99006","m",20,"5",13,1
1983,"XX","99006","m",25,"5",8,1
1983,"XX","99006","m",30,"5",10,1
1983,"XX","99006","m",35,"5",13,1
1983,"XX","99006","m",40,"5",18,1
1983,"XX","99006","m",45,"5",12,1
1983,"XX","99006","m",50,"5",23,1
1983,"XX","99006","m",55,"5",38,1
1983,"XX","99006","m",60,"5",54,1
1983,"XX","99006","m",65,"5",62,1
1983,"XX","99006","m",70,"5",89,1
1983,"XX","99006","m",75,"5",78,1
1983,"XX","99006","m",80,"5",68,1
1983,"XX","99006","m",85,"+",70,1
1983,"XX","99007","f",0,"1",47,1
1983,"XX","99007","f",1,"4",8,1
1983,"XX","99007","f",5,"5",5,1
1983,"XX","99007","f",10,"5",3,1
1983,"XX","99007","f",15,"5",10,1
1983,"XX","99007","f",20,"5",14,1
1983,"XX","99007","f",25,"5",22,1
1983,"XX","99007","f",30,"5",18,1
1983,"XX","99007","f",35,"5",11,1
1983,"XX","99007","f",40,"5",22,1
1983,"XX","99007","f",45,"5",22,1
1983,"XX","99007","f",50,"5",57,1
1983,"XX","99007","f",55,"5",83,1
1983,"XX","99007","f",60,"5",114,1
1983,"XX","99007","f",65,"5",166,1
1983,"XX","99007","f",70,"5",173,1
1983,"XX","99007","f",75,"5",170,1
1983,"XX","99007","f",80,"5",185,1
1983,"XX","99007","f",85,"+",300,1
1983,"XX","99007","m",0,"1",66,1
1983,"XX","99007","m",1,"4",13,1
1983,"XX","99007","m",5,"5",12,1
1983,"XX","99007","m",10,"5",6,1
1983,"XX","99007","m",15,"5",24,1
1983,"XX","99007","m",20,"5",46,1
1983,"XX","99007","m",25,"5",56,1
1983,"XX","99007","m",30,"5",43,1
1983,"XX","99007","m",35,"5",44,1
1983,"XX","99007","m",40,"5",39,1
1983,"XX","99007","m",45,"5",48,1
1983,"XX","99007","m",50,"5",90,1
1983,"XX","99007","m",55,"5",127,1
1983,"XX","99007","m",60,"5",171,1
1983,"XX","99007","m",65,"5",234,1
1983,"XX","99007","m",70,"5",269,1
1983,"XX","99007","m",75,"5",242,1
1983,"XX","99007","m",80,"5",213,1
1983,"XX","99007","m",85,"+",195,1
1983,"XX","99008","f",0,"1",1,1
1983,"XX","99008","f",5,"5",3,1
1983,"XX","99008","f",10,"5",1,1
1983,"XX","99008","f",25,"5",0,1
1983,"XX","99008","f",30,"5",3,1
1983,"XX","99008","f",35,"5",1,1
1983,"XX","99008","f",40,"5",0,1
1983,"XX","99008","f",45,"5",2,1
1983,"XX","99008","f",50,"5",8,1
1983,"XX","99008","f",55,"5",10,1
1983,"XX","99008","f",60,"5",20,1
1983,"XX","99008","f",65,"5",32,1
1983,"XX","99008","f",70,"5",34,1
1983,"XX","99008","f",75,"5",40,1
1983,"XX","99008","f",80,"5",41,1
1983,"XX","99008","f",85,"+",58,1
1983,"XX","99008","m",0,"1",5,1
1983,"XX","99008","m",1,"4",3,1
1983,"XX","99008","m",5,"5",2,1
1983,"XX","99008","m",10,"5",2,1
1983,"XX","99008","m",15,"5",3,1
1983,"XX","99008","m",20,"5",2,1
1983,"XX","99008","m",25,"5",3,1
1983,"XX","99008","m",30,"5",7,1
1983,"XX","99008","m",35,"5",5,1
1983,"XX","99008","m",40,"5",3,1
1983,"XX","99008","m",45,"5",9,1
1983,"XX","99008","m",50,"5",11,1
1983,"XX","99008","m",55,"5",17,1
1983,"XX","99008","m",60,"5",40,1
1983,"XX","99008","m",65,"5",54,1
1983,"XX","99008","m",70,"5",66,1
1983,"XX","99008","m",75,"5",61,1
1983,"XX","99008","m",80,"5",38,1
1983,"XX","99008","m",85,"+",34,1
1983,"XX","99009","f",0,"1",654,1
1983,"XX","99009","f",1,"4",134,1
1983,"XX","99009","f",5,"5",80,1
1983,"XX","99009","f",10,"5",49,1
1983,"XX","99009","f",15,"5",138,1
1983,"XX","99009","f",20,"5",214,1
1983,"XX","99009","f",25,"5",270,1
1983,"XX","99009","f",30,"5",262,1
1983,"XX","99009","f",35,"5",357,1
1983,"XX","99009","f",40,"5",465,1
1983,"XX","99009","f",45,"5",558,1
1983,"XX","99009","f",50,"5",928,1
1983,"XX","99009","f",55,"5",1420,1
1983,"XX","99009","f",60,"5",1981,1
1983,"XX","99009","f",65,"5",2495,1
1983,"XX","99009","f",70,"5",3073,1
1983,"XX","99009","f",75,"5",3756,1
1983,"XX","99009","f",80,"5",4177,1
1983,"XX","99009","f",85,"+",7893,1
1983,"XX","99009","m",0,"1",804,1
1983,"XX","99009","m",1,"4",155,1
1983,"XX","99009","m",5,"5",86,1
1983,"XX","99009","m",10,"5",95,1
1983,"XX","99009","m",15,"5",389,1
1983,"XX","99009","m",20,"5",727,1
1983,"XX","99009","m",25,"5",754,1
1983,"XX","99009","m",30,"5",791,1
1983,"XX","99009","m",35,"5",689,1
1983,"XX","99009","m",40,"5",809,1
1983,"XX","99009","m",45,"5",1025,1
1983,"XX","99009","m",50,"5",1487,1
1983,"XX","99009","m",55,"5",2263,1
1983,"XX","99009","m",60,"5",2979,1
1983,"XX","99009","m",65,"5",3387,1
1983,"XX","99009","m",70,"5",3806,1
1983,"XX","99009","m",75,"5",3743,1
1983,"XX","99009","m",80,"5",3105,1
1983,"XX","99009","m",85,"+",3549,1
1983,"XX","99010","f",0,"1",4,1
1983,"XX","99010","f",1,"4",2,1
1983,"XX","99010","f",10,"5",1,1
1983,"XX","99010","f",15,"5",5,1
1983,"XX","99010","f",20,"5",8,1
1983,"XX","99010","f",25,"5",4,1
1983,"XX","99010","f",30,"5",9,1
1983,"XX","99010","f",35,"5",10,1
1983,"XX","99010","f",40,"5",19,1
1983,"XX","99010","f",45,"5",20,1
1983,"XX","99010","f",50,"5",27,1
1983,"XX","99010","f",55,"5",43,1
1983,"XX","99010","f",60,"5",67,1
1983,"XX","99010","f",65,"5",64,1
1983,"XX","99010","f",70,"5",86,1
1983,"XX","99010","f",75,"5",142,1
1983,"XX","99010","f",80,"5",142,1
1983,"XX","99010","f",85,"+",323,1
1983,"XX","99010","m",0,"1",19,1
1983,"XX","99010","m",1,"4",3,1
1983,"XX","99010","m",10,"5",6,1
1983,"XX","99010","m",15,"5",12,1
1983,"XX","99010","m",20,"5",11,1
1983,"XX","99010","m",25,"5",11,1
1983,"XX","99010","m",30,"5",17,1
1983,"XX","99010","m",35,"5",25,1
1983,"XX","99010","m",40,"5",14,1
1983,"XX","99010","m",45,"5",33,1
1983,"XX","99010","m",50,"5",38,1
1983,"XX","99010","m",55,"5",73,1
1983,"XX","99010","m",60,"5",75,1
1983,"XX","99010","m",65,"5",111,1
1983,"XX","99010","m",70,"5",119,1
1983,"XX","99010","m",75,"5",128,1
1983,"XX","99010","m",80,"5",124,1
1983,"XX","99010","m",85,"+",130,1
1983,"XX","99011","f",0,"1",5,1
1983,"XX","99011","f",1,"4",0,1
1983,"XX","99011","f",10,"5",1,1
1983,"XX","99011","f",15,"5",5,1
1983,"XX","99011","f",20,"5",3,1
1983,"XX","99011","f",25,"5",2,1
1983,"XX","99011","f",30,"5",4,1
1983,"XX","99011","f",35,"5",7,1
1983,"XX","99011","f",40,"5",1,1
1983,"XX","99011","f",45,"5",4,1
1983,"XX","99011","f",50,"5",7,1
1983,"XX","99011","f",55,"5",18,1
1983,"XX","99011","f",60,"5",21,1
1983,"XX","99011","f",65,"5",29,1
1983,"XX","99011","f",70,"5",30,1
1983,"XX","99011","f",75,"5",39,1
1983,"XX","99011","f",80,"5",32,1
1983,"XX","99011","f",85,"+",86,1
1983,"XX","99011","m",0,"1",9,1
1983,"XX","99011","m",5,"5",2,1
1983,"XX","99011","m",10,"5",1,1
1983,"XX","99011","m",15,"5",5,1
1983,"XX","99011","m",20,"5",0,1
1983,"XX","99011","m",25,"5",10,1
1983,"XX","99011","m",30,"5",8,1
1983,"XX","99011","m",35,"5",3,1
1983,"XX","99011","m",40,"5",6,1
1983,"XX","99011","m",45,"5",13,1
1983,"XX","99011","m",50,"5",12,1
1983,"XX","99011","m",55,"5",22,1
1983,"XX","99011","m",60,"5",34,1
1983,"XX","99011","m",65,"5",40,1
1983,"XX","99011","m",70,"5",50,1
1983,"XX","99011","m",75,"5",68,1
1983,"XX","99011","m",80,"5",32,1
1983,"XX","99011","m",85,"+",39,1
1983,"XX","99012","f",0,"1",30,1
1983,"XX","99012","f",1,"4",7,1
1983,"XX","99012","f",10,"5",1,1
1983,"XX","99012","f",15,"5",2,1
1983,"XX","99012","f",20,"5",3,1
1983,"XX","99012","f",25,"5",12,1
1983,"XX","99012","f",30,"5",4,1
1983,"XX","99012","f",35,"5",9,1
1983,"XX","99012","f",40,"5",13,1
1983,"XX","99012","f",45,"5",17,1
